,authors,title,journal,publisher,volume,year,pages,full_ref,source_file,source_title
0,,,,,,,,"M. Courbariaux and Y. Bengio. Binarynet: Training deep neural networks with weights and activations constrained to +1 or -1. In NIPS, 2016",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"H. Lai, Y. Pan, Y. Liu",and S. Yan. Simultaneous feature learning and hash coding with deep neural networks. In CVPR. IEEE,,,,2015,,"H. Lai, Y. Pan, Y. Liu, and S. Yan. Simultaneous feature learning and hash coding with deep neural networks. In CVPR. IEEE, 2015",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,approximations,and upper bounds. Journal of Machine Learning Research (JMLR),11(Dec):3313–3332,,,2010,,"J. P. Dmochowski, P. Sajda, and L. C. Parra. Maximum likelihood in cost-sensitive learning: Model specification, approximations, and upper bounds. Journal of Machine Learning Research (JMLR), 11(Dec):3313–3332, 2010",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"M. S. Lew, N. Sebe, C. Djeraba, and R. Jain. Contentbased multimedia information retrieval: State of the art and challenges. ACM Transactions on Multimedia Computing, Communications, and Applications (TOMM), 2(1):1–19, Feb. 2006",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"J. Donahue, Y. Jia, O. Vinyals, J. Hoffman, N. Zhang, E. Tzeng",and T. Darrell. Decaf: A deep convolutional activation feature for generic visual recognition. In ICML,,,,2014,,"J. Donahue, Y. Jia, O. Vinyals, J. Hoffman, N. Zhang, E. Tzeng, and T. Darrell. Decaf: A deep convolutional activation feature for generic visual recognition. In ICML, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"W.-J. Li, S. Wang",and W.-C. Kang. Feature learning based deep supervised hashing with pairwise labels. In IJCAI,,,,2016,,"W.-J. Li, S. Wang, and W.-C. Kang. Feature learning based deep supervised hashing with pairwise labels. In IJCAI, 2016",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"V. Erin Liong, J. Lu, G. Wang, P. Moulin, and J. Zhou. Deep hashing for compact binary codes learning. In CVPR, pages 2475",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"T.-Y. Lin, M. Maire, S. Belongie, J. Hays, P. Perona, D. Ramanan, P. Dollár",and C. L. Zitnick. Microsoft coco: Common objects in context. In ECCV,pages 740–755. Springer,,,2014,,"T.-Y. Lin, M. Maire, S. Belongie, J. Hays, P. Perona, D. Ramanan, P. Dollár, and C. L. Zitnick. Microsoft coco: Common objects in context. In ECCV, pages 740–755. Springer, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,D. J. Fleet,A. Punjani,and M. Norouzi. Fast search in hamming space with multi-index hashing. In CVPR. IEEE,,,2012,,"D. J. Fleet, A. Punjani, and M. Norouzi. Fast search in hamming space with multi-index hashing. In CVPR. IEEE, 2012",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"H. Liu, R. Wang, S. Shan, and X. Chen. Deep supervised hashing for fast image retrieval. In CVPR, pages 2064",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"A. Gionis, P. Indyk, R. Motwani, et al. Similarity search in high dimensions via hashing. In VLDB",volume 99,pages 518–529. ACM,,,1999,,"A. Gionis, P. Indyk, R. Motwani, et al. Similarity search in high dimensions via hashing. In VLDB, volume 99, pages 518–529. ACM, 1999",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"Y. Gong, S. Kumar, H. Rowley, S. Lazebnik, et al. Learning binary codes for high-dimensional data using bilinear projections. In CVPR",pages 484–491. IEEE,,,,2013,,"Y. Gong, S. Kumar, H. Rowley, S. Lazebnik, et al. Learning binary codes for high-dimensional data using bilinear projections. In CVPR, pages 484–491. IEEE, 2013",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,Y. Gong and S. Lazebnik. Iterative quantization: A procrustean approach to learning binary codes. In CVPR,pages 817–824,,,,2011,,"Y. Gong and S. Lazebnik. Iterative quantization: A procrustean approach to learning binary codes. In CVPR, pages 817–824, 2011",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"K. He, X. Zhang, S. Ren",and J. Sun. Deep residual learning for image recognition. CVPR,,,,2016,,"K. He, X. Zhang, S. Ren, and J. Sun. Deep residual learning for image recognition. CVPR, 2016",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"E. Hinton, S. Osindero, and Y.-W. Teh. A fast learning algorithm for deep belief nets. Neural Computation",18(7):1527–1554,,,,2006,,"G. E. Hinton, S. Osindero, and Y.-W. Teh. A fast learning algorithm for deep belief nets. Neural Computation, 18(7):1527–1554, 2006",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"S. Ioffe and C. Szegedy. Batch normalization: Accelerating deep network training by reducing internal covariate shift. In ICML, 2015",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"H. Jegou, M. Douze, and C. Schmid. Product quantization for nearest neighbor search. IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), 33(1):117–128, Jan 2011",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"Y. Jia, E. Shelhamer, J. Donahue, S. Karayev, J. Long, R. Girshick, S. Guadarrama",and T. Darrell. Caffe: Convolutional architecture for fast feature embedding. In ACM Multimedia Conference. ACM,,,,2014,,"Y. Jia, E. Shelhamer, J. Donahue, S. Karayev, J. Long, R. Girshick, S. Guadarrama, and T. Darrell. Caffe: Convolutional architecture for fast feature embedding. In ACM Multimedia Conference. ACM, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"W. Liu, J. Wang, R. Ji, Y.-G. Jiang",and S.-F. Chang. Supervised hashing with kernels. In CVPR. IEEE,,,,2012,,"W. Liu, J. Wang, R. Ji, Y.-G. Jiang, and S.-F. Chang. Supervised hashing with kernels. In CVPR. IEEE, 2012",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"W. Liu, J. Wang, S. Kumar",and S.-F. Chang. Hashing with graphs. In ICML. ACM,,,,2011,,"W. Liu, J. Wang, S. Kumar, and S.-F. Chang. Hashing with graphs. In ICML. ACM, 2011",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"X. Liu, J. He, B. Lang, and S.-F. Chang. Hash bit selection: a unified solution for selection problems in hashing. In CVPR, pages 1570",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"W. Tsang, F. Peng, and C. Liu. Partial hash update via hamming subspace learning. IEEE Transactions on Image Processing (TIP)",26(4):1939–1951,,,,2017,,"C. Ma, I. W. Tsang, F. Peng, and C. Liu. Partial hash update via hamming subspace learning. IEEE Transactions on Image Processing (TIP), 26(4):1939–1951, 2017",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"T. Joachims, editors",ICML,pages 807–814. Omnipress,,,2010,,"V. Nair and G. E. Hinton. Rectified linear units improve restricted boltzmann machines. In J. Fürnkranz and T. Joachims, editors, ICML, pages 807–814. Omnipress, 2010",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,M. Norouzi and D. M. Blei. Minimal loss hashing for compact binary codes. In ICML,pages 353–360. ACM,,,,2011,,"M. Norouzi and D. M. Blei. Minimal loss hashing for compact binary codes. In ICML, pages 353–360. ACM, 2011",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"M. Norouzi, D. M. Blei, and R. R. Salakhutdinov. Hamming distance metric learning. In NIPS, pages 1061",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"A. Krizhevsky, I. Sutskever",and G. E. Hinton. Imagenet classification with deep convolutional neural networks. In NIPS,,,,2012,,"A. Krizhevsky, I. Sutskever, and G. E. Hinton. Imagenet classification with deep convolutional neural networks. In NIPS, 2012",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"O. Russakovsky, J. Deng, H. Su, J. Krause, S. Satheesh, S. Ma, Z. Huang, A. Karpathy, A. Khosla, M. Bernstein, A. C. Berg",and L. Fei-Fei. ImageNet Large Scale Visual Recognition Challenge. International Journal of Computer Vision (IJCV),115(3):211–252,,,2015,,"O. Russakovsky, J. Deng, H. Su, J. Krause, S. Satheesh, S. Ma, Z. Huang, A. Karpathy, A. Khosla, M. Bernstein, A. C. Berg, and L. Fei-Fei. ImageNet Large Scale Visual Recognition Challenge. International Journal of Computer Vision (IJCV), 115(3):211–252, 2015",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"B. Kulis and T. Darrell. Learning to hash with binary reconstructive embeddings. In NIPS, pages 1042",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,R. Salakhutdinov and G. E. Hinton. Learning a nonlinear embedding by preserving class neighbourhood structure. In AISTATS,pages 412–419,,,,2007,,"R. Salakhutdinov and G. E. Hinton. Learning a nonlinear embedding by preserving class neighbourhood structure. In AISTATS, pages 412–419, 2007",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"F. Shen, C. Shen, W. Liu, and H. Tao Shen. Supervised discrete hashing. In CVPR. IEEE, June 2015",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"A. W. Smeulders, M. Worring, S. Santini, A. Gupta, and R. Jain. Content-based image retrieval at the end of the early years. IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), 22(12):1349– 1380",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"N. Srivastava, G. Hinton, A. Krizhevsky, I. Sutskever, and R. Salakhutdinov. Dropout: A simple way to prevent neural networks from overfitting. Journal of Machine Learning Research (JMLR), 15(1):1929–1958, Jan. 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"J. Wang, S. Kumar, and S.-F. Chang. Semi-supervised hashing for large-scale search. IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI)",34(12):2393–2406,,,,2012,,"J. Wang, S. Kumar, and S.-F. Chang. Semi-supervised hashing for large-scale search. IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), 34(12):2393–2406, 2012",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"J. Wang, H. T. Shen",J. Song,and J. Ji. Hashing for similarity search: A survey. Arxiv,,,2014,,"J. Wang, H. T. Shen, J. Song, and J. Ji. Hashing for similarity search: A survey. Arxiv, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"Y. Weiss, A. Torralba",and R. Fergus. Spectral hashing. In NIPS,,,,2009,,"Y. Weiss, A. Torralba, and R. Fergus. Spectral hashing. In NIPS, 2009",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"R. Xia, Y. Pan, H. Lai, C. Liu, and S. Yan. Supervised hashing for image retrieval via image representation learning. In AAAI, pages 2156",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"X. Yu, S. Kumar, Y. Gong, and S.-F. Chang. Circulant binary embedding. In ICML",pages 353–360. ACM,,,,2014,,"F. X. Yu, S. Kumar, Y. Gong, and S.-F. Chang. Circulant binary embedding. In ICML, pages 353–360. ACM, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"P. Zhang, W. Zhang, W.-J. Li, and M. Guo. Supervised hashing with latent factor models. In SIGIR",pages 173–182. ACM,,,,2014,,"P. Zhang, W. Zhang, W.-J. Li, and M. Guo. Supervised hashing with latent factor models. In SIGIR, pages 173–182. ACM, 2014",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"F. Zhao, Y. Huang, L. Wang, and T. Tan. Deep semantic ranking based hashing for multi-label image retrieval. In CVPR, pages 1556",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"H. Zhu, M. Long, J. Wang",and Y. Cao. Deep hashing network for efficient similarity retrieval. In AAAI. AAAI,,,,2016,,"H. Zhu, M. Long, J. Wang, and Y. Cao. Deep hashing network for efficient similarity retrieval. In AAAI. AAAI, 2016",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"contains a “large” dataset with around 9,000 models consisting of models from a variety of sources organized into 171 categories (Table 1).  3. ShapeNet: An Information-Rich 3D Model Repository ShapeNet is a large, information-rich repository of 3D models. It contains models spanning a multitude of semantic categories. Unlike previous 3D model repositories, it provides extensive sets of annotations for every model and links between models in the repository and other multimedia data outside the repository. Like ImageNet, ShapeNet provides a view of the contained data in a hierarchical categorization according to WordNet synsets (Figure 1). Unlike other model repositories, ShapeNet also provides a rich set of annotations for 2  Benchmarks SHREC14LSGTB  Types  # models  # classes  Avg # models per class  Generic  8,987  171  53  PSB Generic 907+907 (train+test) 90+92 (train+test) 10+10 (train+test) SHREC12GTB Generic 1200",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Ilya N Shindyalov,and Philip E Bourne. The protein data bank. Nucleic Acids Res,28:235–242,,,2000,,"Helen M Berman, John Westbrook, Zukang Feng, Gary Gilliland, TN Bhat, Helge Weissig, Ilya N Shindyalov, and Philip E Bourne. The protein data bank. Nucleic Acids Res, 28:235–242, 2000",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Xiaobai Chen, Aleksey Golovinskiy, and Thomas Funkhouser. A benchmark for 3D mesh segmentation. ACM TOG, 28(3):73:1–73:12, July 2009",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Xiaobai Chen, Abulhair Saparov, Bill Pang, and Thomas Funkhouser. Schelling points on 3D surface meshes. ACM TOG, August 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Joerg Liebelt and Cordelia Schmid. Multi-view object class detection with a 3D geometric model. In CVPR, pages 1688",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Li-Jia Li,Kai Li,and Li Fei-Fei. ImageNet: A large-scale hierarchical image database. In CVPR,,,2009,,"Jia Deng, Wei Dong, Richard Socher, Li-Jia Li, Kai Li, and Li Fei-Fei. ImageNet: A large-scale hierarchical image database. In CVPR, 2009",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Tianqiang Liu, Siddhartha Chaudhuri, Vladimir G. Kim, QiXing Huang, Niloy J. Mitra, and Thomas Funkhouser. Creating consistent scene graphs using a probabilistic grammar. ACM TOG, December 2014",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Bianca Falcidieno. Aim@shape. http://www. aimatshape.net/ontologies/shapes/, 2005",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Thomas Funkhouser,and Pat Hanrahan. Example-based synthesis of 3D object arrangements. ACM TOG,31(6):135,,,2012,,"Matthew Fisher, Daniel Ritchie, Manolis Savva, Thomas Funkhouser, and Pat Hanrahan. Example-based synthesis of 3D object arrangements. ACM TOG, 31(6):135, 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Mary Ann Marcinkiewicz,and Beatrice Santorini. Building a large annotated corpus of english: The Penn Treebank. Computational linguistics,19(2):313–330,,,1993,,"Mitchell P Marcus, Mary Ann Marcinkiewicz, and Beatrice Santorini. Building a large annotated corpus of english: The Penn Treebank. Computational linguistics, 19(2):313–330, 1993",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Paul-Louis George. Gamma. http://www.rocq. inria.fr/gamma/download/download.php, 2007",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"George A. Miller. WordNet: a lexical database for English. CACM, 1995",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Hao Su,and Leonidas Guibas. Fine-grained semi-supervised labeling of large shape collections. ACM TOG,32:190:1–190:10,,,2013,,"Qixing Huang, Hao Su, and Leonidas Guibas. Fine-grained semi-supervised labeling of large shape collections. ACM TOG, 32:190:1–190:10, 2013",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,and Duygu Ceylan. Symmetry in 3D geometry: Extraction and applications. In Computer Graphics Forum,volume 32,pages 1–23,,,2013,,"Niloy J Mitra, Mark Pauly, Michael Wand, and Duygu Ceylan. Symmetry in 3D geometry: Extraction and applications. In Computer Graphics Forum, volume 32, pages 1–23, 2013",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Yagnanarayanan Kalyanaraman,Natraj Iyer,and Karthik Ramani. Developing an engineering shape benchmark for CAD models. Computer-Aided Design,,,2006,,"Subramaniam Jayanti, Yagnanarayanan Kalyanaraman, Natraj Iyer, and Karthik Ramani. Developing an engineering shape benchmark for CAD models. Computer-Aided Design, 2006",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Fakir S. Nooruddin and Greg Turk. Simplification and repair of polygonal models using volumetric techniques. Visualization and Computer Graphics,IEEE Transactions on,,,,2003,,"Fakir S. Nooruddin and Greg Turk. Simplification and repair of polygonal models using volumetric techniques. Visualization and Computer Graphics, IEEE Transactions on, 2003",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Daphne Koller,and Vladlen Koltun. A probabilistic model for component-based shape synthesis. ACM TOG,31:55,,,2012,,"Evangelos Kalogerakis, Siddhartha Chaudhuri, Daphne Koller, and Vladlen Koltun. A probabilistic model for component-based shape synthesis. ACM TOG, 31:55, 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Bryan C Russell and Antonio Torralba. Building a database of 3D scenes from user annotations. In CVPR, 2009",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Vladimir Kim, Yaron Lipman, Xiaobai Chen, and Thomas Funkhouser. Mobius transformations for global intrinsic symmetry analysis. Symposium on Geometry Processing, July 2010",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Manolis Savva, Angel X. Chang, Gilbert Bernstein, Christopher D. Manning, and Pat Hanrahan. On being the right scale: Sizing large collections of 3D models. In SIGGRAPH Asia 2014",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Vladimir G. Kim, Wilmot Li, Niloy J. Mitra, Siddhartha Chaudhuri, Stephen DiVerdi, and Thomas Funkhouser. Learning part-based templates from large collections of 3D shapes. ACM TOG, 32(4):70:1–70:12, July 2013",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Manolis Savva, Angel X. Chang, and Pat Hanrahan. Semantically-Enriched 3D Models for Common-sense Knowledge. CVPR 2015",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Vladimir G. Kim, Wilmot Li, Niloy J. Mitra, Stephen DiVerdi, and Thomas Funkhouser. Exploring collections of 3D models using fuzzy correspondences. ACM TOG, 31(4):54:1–54:11, July 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Patrick Min,Michael Kazhdan,and Thomas Funkhouser. The Princeton shape benchmark. In Shape Modeling Applications. IEEE,,,2004,,"Philip Shilane, Patrick Min, Michael Kazhdan, and Thomas Funkhouser. The Princeton shape benchmark. In Shape Modeling Applications. IEEE, 2004",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,and Li Fei-Fei. 3D object representations for fine-grained categorization. In 4th International IEEE Workshop on 3D Representation and Recognition (3dRR-13),Sydney,Australia,,,2013,,"Jonathan Krause, Michael Stark, Jia Deng, and Li Fei-Fei. 3D object representations for fine-grained categorization. In 4th International IEEE Workshop on 3D Representation and Recognition (3dRR-13), Sydney, Australia, 2013",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Shuran Song and Jianxiong Xiao. Sliding shapes for 3D object detection in depth images. In ECCV, 2014",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Martin L Jones,and Janet M Thornton. PDBsum: A web-based database of summaries and analyses of all PDB structures. Trends Biochem. Sci.,22:488–490,,,1997,,"Roman A Laskowski, E Gail Hutchinson, Alex D Michie, Andrew C Wallace, Martin L Jones, and Janet M Thornton. PDBsum: A web-based database of summaries and analyses of all PDB structures. Trends Biochem. Sci., 22:488–490, 1997",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Atsushi Tatsuma,Hitoshi Koyanagi,and Masaki Aono. A large-scale shape benchmark for 3D object retrieval: Toyohashi shape benchmark. In Asia Pacific Signal and Information Processing Association,,,2012,,"Atsushi Tatsuma, Hitoshi Koyanagi, and Masaki Aono. A large-scale shape benchmark for 3D object retrieval: Toyohashi shape benchmark. In Asia Pacific Signal and Information Processing Association, 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Bryan C Russell,and Jenny Yuen. LabelMe: Online image annotation and applications. Proceedings of the IEEE,98(8):1467–1484,,,2010,,"Antonio Torralba, Bryan C Russell, and Jenny Yuen. LabelMe: Online image annotation and applications. Proceedings of the IEEE, 98(8):1467–1484, 2010",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Ryutarou Ohbuchi,Carolina Redondo-Cabrera,et al. SHREC’12 track: generic 3D shape retrieval. In 5th Eurographics Conference on 3D Object Retrieval,,,2012,,"Bo Li, Afzal Godil, Masaki Aono, X Bai, Takahiko Furuya, L Li, R López-Sastre, Henry Johan, Ryutarou Ohbuchi, Carolina Redondo-Cabrera, et al. SHREC’12 track: generic 3D shape retrieval. In 5th Eurographics Conference on 3D Object Retrieval, 2012",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,Remco C. Veltkamp and FB ter Harr. SHREC 2007,./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Dejan V Vranić. 3D model retrieval. University of Leipzig,Germany,PhD thesis,,,2004,,"Dejan V Vranić. 3D model retrieval. University of Leipzig, Germany, PhD thesis, 2004",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Raoul Wessel, Ina Blümel, and Reinhard Klein. A 3D shape benchmark for retrieval and automatic classification of architectural data. In Eurographics 2009",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Linguang Zhang,Xiaoou Tang,and Jianxiong Xiao. 3D ShapeNets: A Deep Representation for Volumetric Shapes. CVPR,,,2015,,"Zhirong Wu, Shuran Song, Aditya Khosla, Fisher Yu, Linguang Zhang, Xiaoou Tang, and Jianxiong Xiao. 3D ShapeNets: A Deep Representation for Volumetric Shapes. CVPR, 2015",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Yu Xiang,Roozbeh Mottaghi,and Silvio Savarese. Beyond PASCAL: A benchmark for 3D object detection in the wild. In WACV,,,2014,,"Yu Xiang, Roozbeh Mottaghi, and Silvio Savarese. Beyond PASCAL: A benchmark for 3D object detection in the wild. In WACV, 2014",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,,,,,,,,"Jianxiong Xiao, Andrew Owens, and Antonio Torralba. SUN3D: A database of big spaces reconstructed using SfM and object labels. In ICCV, pages 1625",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
0,Diego Macrini,Ali Shokoufandeh,and Sven Dickinson. Retrieving articulated 3-D models using medial surfaces and their graph spectra. In Energy minimization methods in computer vision and pattern recognition,,,2005,,"Juan Zhang, Kaleem Siddiqi, Diego Macrini, Ali Shokoufandeh, and Sven Dickinson. Retrieving articulated 3-D models using medial surfaces and their graph spectra. In Energy minimization methods in computer vision and pattern recognition, 2005",./refs/download/Shapenet: An information-rich 3d model repository.pdf,
